"","Date","wind","solar_S","demand_gross","temp","wdayindex","monthindex","year","TO","TE","start_year","DSN"
"718",1996-02-21,0.197679,0,50628,-1.451413615,3,1,1996,-0.187970624,0.280101567750768,1995,113
"719",1996-02-22,0.16282,0,50229,0.804222764,4,1,1996,1.93137421575,1.10573789175038,1995,114
"720",1996-02-23,0.532573,0,47589.5,3.62820092,5,1,1996,3.885877576,2.49580773387519,1995,115
"721",1996-02-24,0.460923,0,42270,4.952734521,6,1,1996,5.7741761875,4.1349919606876,1995,116
"722",1996-02-25,0.214206,0,41227,2.952319088,0,1,1996,3.847150884,3.9910714223438,1995,117
"723",1996-02-26,0.172046,0,48345,1.183595559,1,1,1996,2.97333109825,3.4822012602969,1995,118
"724",1996-02-27,0.044954,0,47851,2.553863348,2,1,1996,4.792419944,4.13731060214845,1995,119
"725",1996-02-28,0.223186,0,48105.5,1.524359831,3,1,1996,3.9309103035,4.03411045282422,1995,120
"726",1996-02-29,0.226764,0,47598,2.93820739,4,1,1996,5.15354891525,4.59382968403711,1995,121
"727",1996-03-01,0.342336,0,46449.5,4.549114718,5,2,1996,5.84823036475,5.22103002439356,1995,122
"728",1996-03-02,0.364715,0,41505.5,5.268467425,6,2,1996,5.98854879325,5.60478940882178,1995,123
"729",1996-03-03,0.241116,0,40075,4.579558067,0,2,1996,5.90833785525,5.75656363203589,1995,124
"730",1996-03-04,0.245518,0,47941,4.472067903,1,2,1996,6.100551888,5.92855776001795,1995,125
"731",1996-03-05,0.138152,0,48059,4.129546376,2,2,1996,5.93759340475,5.93307558238397,1995,126
"732",1996-03-06,0.10264,0.002,47023.5,3.84405022,3,2,1996,6.17338832775,6.05323195506699,1995,127
"733",1996-03-07,0.468912,0.002,48516.5,1.80385119,4,2,1996,3.199310224,4.62627108953349,1995,128
"734",1996-03-08,0.581785,0.002,46903.5,2.865270867,5,2,1996,4.170263478,4.39826728376675,1995,129
"735",1996-03-09,0.268908,0.003,40738.5,3.655433998,6,2,1996,5.60541479275,5.00184103825837,1995,130
"736",1996-03-10,0.314715,0,39976.5,2.998225397,0,2,1996,5.9292703915,5.46555571487919,1995,131
"737",1996-03-11,0.534116,0.001,48198.5,2.609557228,1,2,1996,3.5174160185,4.49148586668959,1995,132
"738",1996-03-12,0.664878,0.002,49829,-0.282501859,2,2,1996,1.050996592,2.7712412293448,1995,133
"739",1996-03-13,0.698985,0.006,49058,-1.215936486,3,2,1996,-0.0333527874999999,1.3689442209224,1995,134
"740",1996-03-14,0.580492,0.004,48804.5,0.050952162,4,2,1996,1.73653832125,1.5527412710862,1995,135
"741",1996-03-15,0.414508,0.111,46838,3.638104459,5,2,1996,5.55712279925,3.5549320351681,1995,136
"742",1996-03-16,0.299448,0.005,41231,2.890394888,6,2,1996,3.96285413475,3.75889308495905,1995,137
"743",1996-03-17,0.338792,0,39091.5,3.841915731,0,2,1996,6.07609760125,4.91749534310452,1995,138
"744",1996-03-18,0.220463,0,46528,4.117446706,1,2,1996,5.98135742675,5.44942638492726,1995,139
"745",1996-03-19,0.075272,0.011,47300.5,3.094038227,2,2,1996,5.6531319785,5.55127918171363,1995,140
"746",1996-03-20,0.289918,0.006,48395,3.20100593,3,2,1996,4.381532287,4.96640573435682,1995,141
"747",1996-03-21,0.309583,0.05,47270,5.758116477,4,2,1996,6.8747740195,5.92058987692841,1995,142
"748",1996-03-22,0.150244,0.008,45587.5,5.8331022,5,2,1996,7.0789358615,6.4997628692142,1995,143
"749",1996-03-23,0.033229,0,39206.5,8.787455278,6,2,1996,10.16804862225,8.3339057457321,1995,144
"750",1996-03-24,0.359412,0,39538,5.265021284,0,2,1996,7.11497325025,7.72443949799105,1995,145
"751",1996-03-25,0.249665,0.063,46148.5,5.457865617,1,2,1996,7.290371414,7.50740545599553,1995,146
"752",1996-03-26,0.477829,0.071,46908.5,2.123535077,2,2,1996,3.58030205775,5.54385375687276,1995,147
"753",1996-03-27,0.272955,0,45882.5,1.728878456,3,2,1996,4.2492717025,4.89656272968638,1995,148
"754",1996-03-28,0.329518,0,45928.5,3.923692247,4,2,1996,5.876328296,5.38644551284319,1995,149
"755",1996-03-29,0.207567,0.351,44035,2.964841143,5,2,1996,5.262122803,5.3242841579216,1995,150
"756",1996-03-30,0.10313,0,39155,2.689400115,6,2,1996,5.1974434975,5.2608638277108,1995,151
"757",1996-03-31,0.064303,0,38723,2.935328967,0,2,1996,5.10408266525,5.1824732464804,1995,152
"758",1996-11-01,0.782045,0,46520,11.93721849,5,10,1996,13.0145404625,12.0525837901426,1996,1
"759",1996-11-02,0.701863,0,40871.5,13.52239504,6,10,1996,14.2368339,13.1447088450713,1996,2
"760",1996-11-03,0.712726,0,39163.5,11.25221675,0,10,1996,11.95736203,12.5510354375357,1996,3
"761",1996-11-04,0.627231,0,48473,9.652650443,1,10,1996,10.52305993575,11.5370476866428,1996,4
"762",1996-11-05,0.59901,0,49104.5,7.079064324,2,10,1996,7.701652135,9.61934991082141,1996,5
"763",1996-11-06,0.678028,0,49176.5,9.221812556,3,10,1996,9.823490315,9.72142011291071,1996,6
"764",1996-11-07,0.296682,0,49561.5,4.506226159,4,10,1996,5.63869919775,7.68005965533035,1996,7
"765",1996-11-08,0.51919,0,48220,6.308155536,5,10,1996,6.8966810365,7.28837034591518,1996,8
"766",1996-11-09,0.107274,0,42619.5,4.759525685,6,10,1996,5.6537980055,6.47108417570759,1996,9
"767",1996-11-10,0.105466,0,41979,2.234062861,0,10,1996,3.17695294475,4.82401856022879,1996,10
"768",1996-11-11,0.630824,0,52022.5,4.333211677,1,10,1996,4.6412076115,4.7326130858644,1996,11
"769",1996-11-12,0.552219,0,51583,4.520089396,2,10,1996,5.23704851875,4.9848308023072,1996,12
"770",1996-11-13,0.158293,0,51788,2.717889298,3,10,1996,3.90324101375,4.4440359080286,1996,13
"771",1996-11-14,0.076701,0,51291.5,5.270614847,4,10,1996,5.92919400725,5.1866149576393,1996,14
"772",1996-11-15,0.094542,0,49371.5,4.312446381,5,10,1996,5.472895341,5.32975514931965,1996,15
"773",1996-11-16,0.441849,0,43641,6.017196099,6,10,1996,6.5800076125,5.95488138090982,1996,16
"774",1996-11-17,0.291199,0,42356.5,3.612437772,0,10,1996,4.55744773,5.25616455545491,1996,17
"775",1996-11-18,0.158373,0,51986,-0.35509513,1,10,1996,0.660896375,2.95853046522746,1996,18
"776",1996-11-19,0.667339,0.004,51991,3.23316429,2,10,1996,3.20089804375,3.07971425448873,1996,19
"777",1996-11-20,0.522061,0,52049,1.123285081,3,10,1996,1.9729435445,2.52632889949436,1996,20
"778",1996-11-21,0.345223,0,52119,0.013580579,4,10,1996,1.0326614765,1.77949518799718,1996,21
"779",1996-11-22,0.3348,0,51158,2.740341457,5,10,1996,3.08826499375,2.43388009087359,1996,22
"780",1996-11-23,0.442687,0,45765.5,1.521373866,6,10,1996,1.94546561025,2.1896728505618,1996,23
"781",1996-11-24,0.623936,0,44616.5,5.312959529,0,10,1996,4.31538993825,3.2525313944059,1996,24
"782",1996-11-25,0.735346,0,51823,4.896626044,1,10,1996,5.221487867,4.23700963070295,1996,25
"783",1996-11-26,0.236557,0,52644,1.515230588,2,10,1996,2.042273105,3.13964136785147,1996,26
"784",1996-11-27,0.140325,0,52951,0.764577677,3,10,1996,1.46919278675,2.30441707730074,1996,27
"785",1996-11-28,0.534253,0,53087.5,0.958964139,4,10,1996,0.98357281675,1.64399494702537,1996,28
"786",1996-11-29,0.731409,0,50478,5.14191005,5,10,1996,5.47709922175,3.56054708438768,1996,29
"787",1996-11-30,0.108982,0,44124,3.963251252,6,10,1996,5.08975349675,4.32515029056884,1996,30
"788",1996-12-01,0.810141,0,42664.5,6.866317362,0,11,1996,7.56679647975,5.94597338515942,1996,31
"789",1996-12-02,0.709992,0,52149,4.701616505,1,11,1996,5.3773091845,5.66164128482971,1996,32
"790",1996-12-03,0.705165,0,52129.5,4.940315925,2,11,1996,5.76361835925,5.71262982203986,1996,33
"791",1996-12-04,0.422095,0,52477,3.774742505,3,11,1996,4.29783016475,5.00522999339493,1996,34
"792",1996-12-05,0.030958,0,52776.5,2.456468523,4,11,1996,3.208899566,4.10706477969746,1996,35
"793",1996-12-06,0.191464,0,51676.5,1.987424738,5,11,1996,2.11143553475,3.10925015722373,1996,36
"794",1996-12-07,0.342654,0,45604,3.598450322,6,11,1996,3.813082966,3.46116656161187,1996,37
"795",1996-12-08,0.193923,0,44440.5,4.128892802,0,11,1996,4.2937109345,3.87743874805593,1996,38
"796",1996-12-09,0.078616,0,53015.5,3.401858087,1,11,1996,3.7146845725,3.79606166027797,1996,39
"797",1996-12-10,0.132644,0,53537.5,1.986459243,2,11,1996,2.2288510305,3.01245634538898,1996,40
"798",1996-12-11,0.046167,0,52825.5,1.456528659,3,11,1996,1.87437853425,2.44341743981949,1996,41
"799",1996-12-12,0.267576,0,52649.5,0.483947512,4,11,1996,0.7707316365,1.60707453815975,1996,42
"800",1996-12-13,0.219646,0,51959.5,-1.008706831,5,11,1996,-0.16884621575,0.719114161204873,1996,43
"801",1996-12-14,0.676845,0,46190,2.590622733,6,11,1996,2.3044177595,1.51176596035244,1996,44
"802",1996-12-15,0.107755,0,43788,5.06876377,0,11,1996,5.41164196725,3.46170396380122,1996,45
"803",1996-12-16,0.081854,0,52405,3.438227215,1,11,1996,3.7831022705,3.62240311715061,1996,46
"804",1996-12-17,0.233642,0,52684.5,4.122451007,2,11,1996,4.07780004575,3.8501015814503,1996,47
"805",1996-12-18,0.32053,0,51487.5,6.835183496,3,11,1996,6.96181252675,5.40595705410015,1996,48
"806",1996-12-19,0.560657,0,51140,3.582038763,4,11,1996,3.8217683435,4.61386269880008,1996,49
"807",1996-12-20,0.679959,0,48922,1.749971031,5,11,1996,2.32672232375,3.47029251127504,1996,50
"808",1996-12-21,0.538942,0,45369,-0.58551489,6,11,1996,0.036622662,1.75345758663752,1996,51
"809",1996-12-22,0.465115,0,42926,0.557092217,0,11,1996,1.0313628455,1.39241021606876,1996,52
"810",1996-12-23,0.504025,0,48244.5,-0.270416807,1,11,1996,0.3568362125,0.87462321428438,1996,53
"811",1996-12-24,0.358017,0,43932,-1.588208063,2,11,1996,-1.0485619075,-0.0869693466078102,1996,54
"812",1996-12-25,0.167279,0,36552,0.042415248,3,11,1996,0.31414073875,0.113585696071095,1996,55
"813",1996-12-26,0.385393,0,35732,-1.272310987,4,11,1996,-1.19585331775,-0.541133810839453,1996,56
"814",1996-12-27,0.21538,0,42696.5,0.81735025,5,11,1996,0.901185362,0.180025775580274,1996,57
"815",1996-12-28,0.213412,0,42557,-2.353138813,6,11,1996,-1.81258415175,-0.816279188084863,1996,58
"816",1996-12-29,0.403616,0,40300,0.914222069,0,11,1996,0.9076163235,0.0456685677075683,1996,59
"817",1996-12-30,0.555792,0,45973.5,-1.094136684,1,11,1996,-0.62696923625,-0.290650334271216,1996,60
"818",1996-12-31,0.568306,0,46796.5,-2.990859704,2,11,1996,-2.61117598325,-1.45091315876061,1996,61
"819",1997-01-01,0.267207,0,41870,-3.863356159,3,0,1997,-3.0785143255,-2.2647137421303,1996,62
"820",1997-01-02,0.197871,0,52120,-3.026226064,4,0,1997,-2.410163306,-2.33743852406515,1996,63
"821",1997-01-03,0.453531,0,52172.5,-1.78475223,5,0,1997,-1.5901844745,-1.96381149928258,1996,64
"822",1997-01-04,0.407529,0,47412.5,-0.434711701,6,0,1997,-0.3043747065,-1.13409310289129,1996,65
"823",1997-01-05,0.209748,0,45018.5,-1.100924711,0,0,1997,-0.5025369445,-0.818315023695644,1996,66
"824",1997-01-06,0.125006,0,53283.5,-1.16718952,1,0,1997,-0.75764929725,-0.787982160472822,1996,67
"825",1997-01-07,0.103673,0,54860.5,-3.100779259,2,0,1997,-2.60509018075,-1.69653617061141,1996,68
"826",1997-01-08,0.267436,0,55139.5,-2.149153805,3,0,1997,-1.86807670275,-1.78230643668071,1996,69
"827",1997-01-09,0.143857,0,54346,-1.28239726,4,0,1997,-0.7298953505,-1.25610089359035,1996,70
"828",1997-01-10,0.290795,0,53341,-1.663346871,5,0,1997,-1.3023091045,-1.27920499904518,1996,71
"829",1997-01-11,0.518407,0,46903.5,2.531286137,6,0,1997,2.34170382275,0.531249411852412,1996,72
"830",1997-01-12,0.544844,0,43363.5,4.177839719,0,0,1997,4.4111286495,2.47118903067621,1996,73
"831",1997-01-13,0.434247,0,51955.5,2.77482779,1,0,1997,3.486408338,2.9787986843381,1996,74
"832",1997-01-14,0.36891,0,52519.5,0.590108622,2,0,1997,0.84343152375,1.91111510404405,1996,75
"833",1997-01-15,0.171137,0,53738,1.268887856,3,0,1997,1.51946508325,1.71529009364703,1996,76
"834",1997-01-16,0.352069,0,52922,2.959397982,4,0,1997,3.03220433925,2.37374721644851,1996,77
"835",1997-01-17,0.437449,0,50696.5,4.808896465,5,0,1997,5.35296130775,3.86335426209926,1996,78
"836",1997-01-18,0.254055,0,44517,4.806866861,6,0,1997,5.15486415675,4.50910920942463,1996,79
"837",1997-01-19,0.215039,0,42898.5,2.400292151,0,0,1997,2.94002753825,3.72456837383731,1996,80
"838",1997-01-20,0.109436,0,52117,1.279185277,1,0,1997,1.97032491225,2.84744664304366,1996,81
"839",1997-01-21,0.287726,0,52614,0.042848423,2,0,1997,0.553200571,1.70032360702183,1996,82
"840",1997-01-22,0.128915,0,52838,2.266508828,3,0,1997,2.29380612125,1.99706486413591,1996,83
"841",1997-01-23,0.169902,0,52083.5,1.10921426,4,0,1997,1.62288882825,1.80997684619296,1996,84
"842",1997-01-24,0.103102,0,49949.5,3.156135886,5,0,1997,3.528301846,2.66913934609648,1996,85
"843",1997-01-25,0.224405,0,44092,1.650819605,6,0,1997,2.73176953125,2.70045443867324,1996,86
"844",1997-01-26,0.100731,0,43061.5,1.360048768,0,0,1997,2.5011493275,2.60080188308662,1996,87
"845",1997-01-27,0.173588,0,52118,3.245752299,1,0,1997,3.6994948105,3.15014834679331,1996,88
"846",1997-01-28,0.076827,0,51806.5,1.204651712,2,0,1997,2.20582792675,2.67798813677166,1996,89
"847",1997-01-29,0.063628,0,52704,2.308582731,3,0,1997,2.97144804075,2.82471808876083,1996,90
"848",1997-01-30,0.070868,0,52151,1.416381694,4,0,1997,2.16816670625,2.49644239750541,1996,91
"849",1997-01-31,0.260281,0,50353,1.5398929,5,0,1997,2.285914396,2.39117839675271,1996,92
"850",1997-02-01,0.339509,0,44536.5,2.389267543,6,1,1997,2.84228876975,2.61673358325135,1996,93
"851",1997-02-02,0.258997,0,42300.5,1.445746039,0,1,1997,2.8823196285,2.74952660587568,1996,94
"852",1997-02-03,0.784558,0,51973.5,3.947037114,1,1,1997,4.07374883725,3.41163772156284,1996,95
"853",1997-02-04,0.210472,0.001,51231,5.110195258,2,1,1997,6.17734396175,4.79449084165642,1996,96
"854",1997-02-05,0.230964,0.001,50345.5,3.462133905,3,1,1997,4.491614706,4.64305277382821,1996,97
"855",1997-02-06,0.863927,0,50229.5,8.13569525,4,1,1997,8.36439131,6.5037220419141,1996,98
"856",1997-02-07,0.463657,0,47118.5,2.915782506,5,1,1997,4.6001066905,5.55191436620705,1996,99
"857",1997-02-08,0.618656,0,42653,3.381885004,6,1,1997,4.22360899775,4.88776168197853,1996,100
"858",1997-02-09,0.518804,0,40979,6.832720436,0,1,1997,7.3711955475,6.12947861473926,1996,101
"859",1997-02-10,0.877658,0,49435,4.082990628,1,1,1997,4.8922368465,5.51085773061963,1996,102
"860",1997-02-11,0.318212,0.001,50917,5.978634839,2,1,1997,5.8012263235,5.65604202705982,1996,103
"861",1997-02-12,0.717096,0.003,49682,8.240912465,3,1,1997,9.05679828725,7.35642015715491,1996,104
"862",1997-02-13,0.767293,0,49387.5,3.709866762,4,1,1997,4.71304992025,6.03473503870245,1996,105
"863",1997-02-14,0.259635,0,47799,1.84244797,5,1,1997,2.88933651175,4.46203577522623,1996,106
"864",1997-02-15,0.170181,0,42584.5,2.075788387,6,1,1997,4.01204245175,4.23703911348811,1996,107
"865",1997-02-16,0.853552,0,41273,6.04850094,0,1,1997,5.91580597625,5.07642254486906,1996,108
"866",1997-02-17,0.925727,0.001,50820.5,8.722384748,1,1,1997,8.55101184375,6.81371719430953,1996,109
"867",1997-02-18,0.774453,0,49397.5,3.128791526,2,1,1997,3.7879028945,5.30081004440476,1996,110
"868",1997-02-19,0.926942,0.004,50702,8.449606726,3,1,1997,9.112585528,7.20669778620238,1996,111
"869",1997-02-20,0.872416,0,48923.5,7.472396923,4,1,1997,8.10840994125,7.65755386372619,1996,112
"870",1997-02-21,0.59402,0,46380.5,6.419301149,5,1,1997,7.852473363,7.7550136133631,1996,113
"871",1997-02-22,0.68126,0,41836,7.464658082,6,1,1997,8.26055727375,8.00778544355655,1996,114
"872",1997-02-23,0.742416,0,40763,8.526609212,0,1,1997,9.0462005575,8.52699300052828,1996,115
"873",1997-02-24,0.839103,0.013,49817.5,6.199762487,1,1,1997,6.44535334725,7.48617317388914,1996,116
"874",1997-02-25,0.450849,0,48761,6.287170249,2,1,1997,7.563489473,7.52483132344457,1996,117
"875",1997-02-26,0.528585,0,48646.5,5.294463754,3,1,1997,5.84825284725,6.68654208534728,1996,118
"876",1997-02-27,0.811346,0,48541.5,7.661485086,4,1,1997,8.16011881625,7.42333045079864,1996,119
"877",1997-02-28,0.621929,0,46032.5,6.738658291,5,1,1997,8.3367676825,7.88004906664932,1996,120
"878",1997-03-01,0.893548,0,41343,8.964927695,6,2,1997,9.32605979625,8.60305443144966,1996,121
"879",1997-03-02,0.696139,0,39632,5.061297424,0,2,1997,6.77307323975,7.68806383559983,1996,122
"880",1997-03-03,0.148629,0,48256,4.527336039,1,2,1997,5.7118649645,6.69996440004991,1996,123
"881",1997-03-04,0.258352,0,48734,6.275773794,2,2,1997,7.4152727625,7.05761858127496,1996,124
"882",1997-03-05,0.454661,0.001,47750,7.825994656,3,2,1997,8.47506457025,7.76634157576248,1996,125
"883",1997-03-06,0.590146,0,46686,5.034914181,4,2,1997,6.5377566105,7.15204909313124,1996,126
"884",1997-03-07,0.384115,0,45713,8.527466805,5,2,1997,9.5441858145,8.34811745381562,1996,127
"885",1997-03-08,0.165333,0.003,40117,7.035215484,6,2,1997,8.64544693675,8.49678219528281,1996,128
"886",1997-03-09,0.098778,0,38882,6.543739416,0,2,1997,8.71089381575,8.6038380055164,1996,129
"887",1997-03-10,0.10033,0.004,46076.5,7.825686411,1,2,1997,10.1924215195,9.3981297625082,1996,130
"888",1997-03-11,0.242982,0.002,45352,7.845924637,2,2,1997,10.97400209225,10.1860659273791,1996,131
"889",1997-03-12,0.402613,0.004,44807,9.081583049,3,2,1997,11.02116934725,10.6036176373146,1996,132
"890",1997-03-13,0.480314,0.003,45477,8.684233626,4,2,1997,10.053517364,10.3285675006573,1996,133
"891",1997-03-14,0.301383,0.003,43581.5,8.234273698,5,2,1997,10.269773859,10.2991706798286,1996,134
"892",1997-03-15,0.231789,0,38652.5,9.857016873,6,2,1997,12.02147263325,11.1603216565393,1996,135
"893",1997-03-16,0.472283,0,38472.5,9.207938692,0,2,1997,10.9036620755,11.0319918660197,1996,136
"894",1997-03-17,0.26063,0,44505.5,9.208204278,1,2,1997,10.8586350145,10.9453134402598,1996,137
"895",1997-03-18,0.668615,0,44788.5,7.33939934,2,2,1997,8.427828673,9.68657105662992,1996,138
"896",1997-03-19,0.366748,0,44998.5,6.291310803,3,2,1997,8.51813171475,9.10235138568996,1996,139
"897",1997-03-20,0.240286,0.014,45058,7.035246533,4,2,1997,8.912728704,9.00754004484498,1996,140
"898",1997-03-21,0.115226,0,42972,5.16468642,5,2,1997,7.866749108,8.43714457642249,1996,141
"899",1997-03-22,0.565413,0,38314,6.858367692,6,2,1997,8.93826402325,8.68770429983624,1996,142
"900",1997-03-23,0.123857,0,37797,7.951505443,0,2,1997,9.55272645525,9.12021537754312,1996,143
"901",1997-03-24,0.230391,0,44622,7.196994602,1,2,1997,8.5800150055,8.85011519152156,1996,144
"902",1997-03-25,0.301196,0.014,44038.5,8.990946798,2,2,1997,10.262624277,9.55636973426078,1996,145
"903",1997-03-26,0.762626,0,43936,10.22326721,3,2,1997,11.5311509675,10.5437603508804,1996,146
"904",1997-03-27,0.65915,0,42630,9.958953957,4,2,1997,11.52430948675,11.0340349188152,1996,147
"905",1997-03-28,0.578454,0,38164.5,5.739759954,5,2,1997,7.50248682475,9.2682608717826,1996,148
"906",1997-03-29,0.236942,0,36079,6.855832748,6,2,1997,9.353774522,9.3110176968913,1996,149
"907",1997-03-30,0.182239,0,32803,6.698455155,0,2,1997,9.572117116,9.44156740644565,1996,150
"908",1997-03-31,0.357088,0,33598,7.531032077,1,2,1997,10.78898575175,10.1152765790978,1996,151
"909",1997-11-01,0.101887,0,42340,7.07978743,6,10,1997,8.35760225425,7.68724775455231,1997,1
"910",1997-11-02,0.070132,0,41251.5,6.982258243,0,10,1997,8.13082668225,7.90903721840116,1997,2
"911",1997-11-03,0.530643,0,50832,6.984999049,1,10,1997,8.1073765045,8.00820686145058,1997,3
"912",1997-11-04,0.447432,0,51366,8.942051137,2,10,1997,9.20221106825,8.60520896485029,1997,4
"913",1997-11-05,0.346745,0,49977,10.78993939,3,10,1997,11.2116817075,9.90844533617515,1997,5
"914",1997-11-06,0.106561,0,49700,8.883431538,4,10,1997,9.6961718465,9.80230859133757,1997,6
"915",1997-11-07,0.111936,0,47987,6.521024481,5,10,1997,7.5468948925,8.67460174191879,1997,7
"916",1997-11-08,0.323408,0,42840.5,7.436309524,6,10,1997,8.00717671225,8.34088922708439,1997,8
"917",1997-11-09,0.364391,0,41820,6.009531042,0,10,1997,6.77033952275,7.5556143749172,1997,9
"918",1997-11-10,0.351734,0,51271,6.732391631,1,10,1997,7.469870809,7.5127425919586,1997,10
"919",1997-11-11,0.1861,0,51063.5,5.684573093,2,10,1997,6.7266246085,7.1196836002293,1997,11
"920",1997-11-12,0.170511,0,51197,4.883477944,3,10,1997,6.06711377375,6.59339868698965,1997,12
"921",1997-11-13,0.168795,0,51410,4.399787402,4,10,1997,5.249997632,5.92169815949483,1997,13
"922",1997-11-14,0.456241,0,49528,10.3698778,5,10,1997,10.38727158,8.15448486974741,1997,14
"923",1997-11-15,0.372491,0,43115.5,11.8405803,6,10,1997,12.1144064325,10.1344456511237,1997,15
"924",1997-11-16,0.600549,0,41369,12.26945797,0,10,1997,12.838240265,11.4863429580619,1997,16
"925",1997-11-17,0.832588,0,50376,12.00194054,1,10,1997,12.30040151,11.8933722340309,1997,17
"926",1997-11-18,0.64009,0,51061.5,11.27353069,2,10,1997,11.37249424,11.6329332370155,1997,18
"927",1997-11-19,0.66693,0,50687,10.26952411,3,10,1997,10.5350997475,11.0840164922577,1997,19
"928",1997-11-20,0.45317,0,50520.5,8.178672487,4,10,1997,8.51351464825,9.79876557025387,1997,20
"929",1997-11-21,0.282486,0,49147,6.187396548,5,10,1997,6.62450959825,8.21163758425193,1997,21
"930",1997-11-22,0.11972,0,44256,5.95894043,6,10,1997,6.34061546825,7.27612652625097,1997,22
"931",1997-11-23,0.568359,0,43436,7.334365706,0,10,1997,7.55643229375,7.41627941000048,1997,23
"932",1997-11-24,0.532157,0,52219,5.904538067,1,10,1997,6.3925591515,6.90441928075024,1997,24
"933",1997-11-25,0.38371,0,52239,7.285703683,2,10,1997,7.386731925,7.14557560287512,1997,25
"934",1997-11-26,0.377234,0,51837.5,7.775430639,3,10,1997,8.044373164,7.59497438343756,1997,26
"935",1997-11-27,0.136382,0,51234.5,7.780624732,4,10,1997,8.1292419055,7.86210814446878,1997,27
"936",1997-11-28,0.382845,0,49405,8.840511671,5,10,1997,9.1518696275,8.50698888598439,1997,28
"937",1997-11-29,0.451739,0,44191.5,7.842157193,6,10,1997,8.100914975,8.3039519304922,1997,29
"938",1997-11-30,0.284057,0,43043,3.230554722,0,10,1997,4.06316961175,6.1835607711211,1997,30
"939",1997-12-01,0.177508,0,53022.5,1.485352939,1,11,1997,1.89937799675,4.04146938393555,1997,31
"940",1997-12-02,0.268836,0,53794,0.28094294,2,11,1997,0.6468400505,2.34415471721777,1997,32
"941",1997-12-03,0.192554,0,53414,1.176296096,3,11,1997,1.4751530595,1.90965388835889,1997,33
"942",1997-12-04,0.146174,0,52961,0.962832889,4,11,1997,1.341479952,1.62556692017944,1997,34
"943",1997-12-05,0.617934,0,52004,3.255662794,5,11,1997,3.1795059035,2.40253641183972,1997,35
"944",1997-12-06,0.625396,0,44877.5,7.813401532,6,11,1997,8.26955658975,5.33604650079486,1997,36
"945",1997-12-07,0.786033,0,43758.5,8.043314103,0,11,1997,7.9268008355,6.63142366814743,1997,37
"946",1997-12-08,0.738742,0,51986,8.107988662,1,11,1997,8.633362163,7.63239291557372,1997,38
"947",1997-12-09,0.612761,0,52323,9.199091035,2,11,1997,9.71593465825,8.67416378691186,1997,39
"948",1997-12-10,0.552821,0,51623.5,8.815068078,3,11,1997,9.49524330825,9.08470354758093,1997,40
"949",1997-12-11,0.620757,0,51390,7.440343186,4,11,1997,8.05571449,8.57020901879046,1997,41
"950",1997-12-12,0.392267,0,50934,3.1297031,5,11,1997,3.4550653,6.01263715939523,1997,42
"951",1997-12-13,0.134792,0,45507.5,5.762019468,6,11,1997,5.85863925025,5.93563820482262,1997,43
"952",1997-12-14,0.252985,0,44247.5,5.053106934,0,11,1997,5.2451385215,5.59038836316131,1997,44
"953",1997-12-15,0.511632,0,53360.5,2.852137138,1,11,1997,3.214134127,4.40226124508065,1997,45
"954",1997-12-16,0.79981,0,54813.5,0.270877655,2,11,1997,0.6100962185,2.50617873179033,1997,46
"955",1997-12-17,0.797694,0,55117.5,0.976028243,3,11,1997,0.77683415425,1.64150644302016,1997,47
"956",1997-12-18,0.383329,0,52597,5.847049061,4,11,1997,6.06583831725,3.85367238013508,1997,48
"957",1997-12-19,0.150034,0,49904.5,5.668366033,5,11,1997,5.71866225475,4.78616731744254,1997,49
"958",1997-12-20,0.091751,0,44618.5,6.200648924,6,11,1997,6.30522000175,5.54569365959627,1997,50
"959",1997-12-21,0.105881,0,42933,5.001153914,0,11,1997,5.1726542495,5.35917395454813,1997,51
"960",1997-12-22,0.442336,0,50737.5,5.238920071,1,11,1997,5.3395501185,5.34936203652407,1997,52
"961",1997-12-23,0.598212,0,47626.5,9.133025008,2,11,1997,8.6100763,6.97971916826203,1997,53
"962",1997-12-24,0.881864,0,41705.5,10.09386319,3,11,1997,10.7532499825,8.86648457538102,1997,54
"963",1997-12-25,0.609308,0.067,35472,8.254044285,4,11,1997,8.36437009125,8.61542733331551,1997,55
"964",1997-12-26,0.370331,0,33791.5,5.684605421,5,11,1997,6.0549630355,7.33519518440775,1997,56
"965",1997-12-27,0.521306,0,39600.5,4.253435779,6,11,1997,4.81024285225,6.07271901832888,1997,57
"966",1997-12-28,0.425167,0,38810,5.183270307,0,11,1997,5.38808475325,5.73040188578944,1997,58
"967",1997-12-29,0.27517,0,44490.5,5.581058694,1,11,1997,5.49472942975,5.61256565776972,1997,59
"968",1997-12-30,0.799968,0,44275.5,7.774619142,2,11,1997,7.85213088725,6.73234827250986,1997,60
"969",1997-12-31,0.344213,0,42822.5,3.167342966,3,11,1997,3.343660098,5.03800418525493,1997,61
"970",1998-01-01,0.865864,0,38414,7.06176989,4,0,1998,6.641987158,5.83999567162746,1997,62
"971",1998-01-02,0.711409,0,44705.5,5.650101958,5,0,1998,5.77539120725,5.80769343943873,1997,63
"972",1998-01-03,0.942506,0,43662,4.329809424,6,0,1998,4.7120982795,5.25989585946937,1997,64
"973",1998-01-04,0.626011,0,42754.5,4.690520758,0,0,1998,5.12672090075,5.19330838010968,1997,65
"974",1998-01-05,0.467075,0,52510,2.494415831,1,0,1998,2.75787974525,3.97559406267984,1997,66
